eid,label,mark,pos,val
E055,Fibroblast,H3K4me1,66023260,0.0
E055,Fibroblast,H3K4me1,66023261,0.0
E055,Fibroblast,H3K4me1,66023262,0.0
E055,Fibroblast,H3K4me1,66023263,0.0
E055,Fibroblast,H3K4me1,66023264,0.0
E055,Fibroblast,H3K4me1,66023265,0.0
E055,Fibroblast,H3K4me1,66023266,0.0
E055,Fibroblast,H3K4me1,66023267,0.0
E055,Fibroblast,H3K4me1,66023268,0.0
E055,Fibroblast,H3K4me1,66023269,0.0
E055,Fibroblast,H3K4me1,66023270,0.0
E055,Fibroblast,H3K4me1,66023271,0.0
E055,Fibroblast,H3K4me1,66023272,0.0
E055,Fibroblast,H3K4me1,66023273,0.0
E055,Fibroblast,H3K4me1,66023274,0.0
E055,Fibroblast,H3K4me1,66023275,0.0
E055,Fibroblast,H3K4me1,66023276,0.0
E055,Fibroblast,H3K4me1,66023277,0.0
E055,Fibroblast,H3K4me1,66023278,0.0
E055,Fibroblast,H3K4me1,66023279,0.0
E055,Fibroblast,H3K4me1,66023280,0.0
E055,Fibroblast,H3K4me1,66023281,0.0
E055,Fibroblast,H3K4me1,66023282,0.0
E055,Fibroblast,H3K4me1,66023283,0.0
E055,Fibroblast,H3K4me1,66023284,0.0
E055,Fibroblast,H3K4me1,66023285,0.0
E055,Fibroblast,H3K4me1,66023286,0.0
E055,Fibroblast,H3K4me1,66023287,0.0
E055,Fibroblast,H3K4me1,66023288,0.0
E055,Fibroblast,H3K4me1,66023289,0.0
E055,Fibroblast,H3K4me1,66023290,0.0
E055,Fibroblast,H3K4me1,66023291,0.0
E055,Fibroblast,H3K4me1,66023292,0.0
E055,Fibroblast,H3K4me1,66023293,0.0
E055,Fibroblast,H3K4me1,66023294,0.0
E055,Fibroblast,H3K4me1,66023295,0.0
E055,Fibroblast,H3K4me1,66023296,0.0
E055,Fibroblast,H3K4me1,66023297,0.0
E055,Fibroblast,H3K4me1,66023298,0.0
E055,Fibroblast,H3K4me1,66023299,0.0
E055,Fibroblast,H3K4me1,66023300,0.0
E055,Fibroblast,H3K4me1,66023301,0.0
E055,Fibroblast,H3K4me1,66023302,0.0
E055,Fibroblast,H3K4me1,66023303,0.0
E055,Fibroblast,H3K4me1,66023304,0.0
E055,Fibroblast,H3K4me1,66023305,0.0
E055,Fibroblast,H3K4me1,66023306,0.0
E055,Fibroblast,H3K4me1,66023307,0.0
E055,Fibroblast,H3K4me1,66023308,0.0
E055,Fibroblast,H3K4me1,66023309,0.0
E055,Fibroblast,H3K4me1,66023310,0.0
E055,Fibroblast,H3K4me1,66023311,0.0
E055,Fibroblast,H3K4me1,66023312,0.0
E055,Fibroblast,H3K4me1,66023313,0.0
E055,Fibroblast,H3K4me1,66023314,0.0
E055,Fibroblast,H3K4me1,66023315,0.0
E055,Fibroblast,H3K4me1,66023316,0.0
E055,Fibroblast,H3K4me1,66023317,0.0
E055,Fibroblast,H3K4me1,66023318,0.0
E055,Fibroblast,H3K4me1,66023319,0.0
E055,Fibroblast,H3K4me1,66023320,0.0
E055,Fibroblast,H3K4me1,66023321,0.0
E055,Fibroblast,H3K4me1,66023322,0.0
E055,Fibroblast,H3K4me1,66023323,0.0
E055,Fibroblast,H3K4me1,66023324,0.0
E055,Fibroblast,H3K4me1,66023325,0.0
E055,Fibroblast,H3K4me1,66023326,0.0
E055,Fibroblast,H3K4me1,66023327,0.0
E055,Fibroblast,H3K4me1,66023328,0.0
E055,Fibroblast,H3K4me1,66023329,0.0
E055,Fibroblast,H3K4me1,66023330,0.0
E055,Fibroblast,H3K4me1,66023331,0.0
E055,Fibroblast,H3K4me1,66023332,0.0
E055,Fibroblast,H3K4me1,66023333,0.0
E055,Fibroblast,H3K4me1,66023334,0.0
E055,Fibroblast,H3K4me1,66023335,0.0
E055,Fibroblast,H3K4me1,66023336,0.0
E055,Fibroblast,H3K4me1,66023337,0.0
E055,Fibroblast,H3K4me1,66023338,0.0
E055,Fibroblast,H3K4me1,66023339,0.0
E055,Fibroblast,H3K4me1,66023340,0.0
E055,Fibroblast,H3K4me1,66023341,0.0
E055,Fibroblast,H3K4me1,66023342,0.0
E055,Fibroblast,H3K4me1,66023343,0.0
E055,Fibroblast,H3K4me1,66023344,0.0
E055,Fibroblast,H3K4me1,66023345,0.0
E055,Fibroblast,H3K4me1,66023346,0.0
E055,Fibroblast,H3K4me1,66023347,0.0
E055,Fibroblast,H3K4me1,66023348,0.0
E055,Fibroblast,H3K4me1,66023349,0.0
E055,Fibroblast,H3K4me1,66023350,0.0
E055,Fibroblast,H3K4me1,66023351,0.0
E055,Fibroblast,H3K4me1,66023352,0.0
E055,Fibroblast,H3K4me1,66023353,0.0
E055,Fibroblast,H3K4me1,66023354,0.0
E055,Fibroblast,H3K4me1,66023355,0.0
E055,Fibroblast,H3K4me1,66023356,0.0
E055,Fibroblast,H3K4me1,66023357,0.0
E055,Fibroblast,H3K4me1,66023358,0.0
E055,Fibroblast,H3K4me1,66023359,0.0
E055,Fibroblast,H3K4me1,66023360,0.0
E055,Fibroblast,H3K4me1,66023361,0.0
E055,Fibroblast,H3K4me1,66023362,0.0
E055,Fibroblast,H3K4me1,66023363,0.0
E055,Fibroblast,H3K4me1,66023364,0.0
E055,Fibroblast,H3K4me1,66023365,0.0
E055,Fibroblast,H3K4me1,66023366,0.0
E055,Fibroblast,H3K4me1,66023367,0.0
E055,Fibroblast,H3K4me1,66023368,0.0
E055,Fibroblast,H3K4me1,66023369,0.0
E055,Fibroblast,H3K4me1,66023370,0.0
E055,Fibroblast,H3K4me1,66023371,0.0
E055,Fibroblast,H3K4me1,66023372,0.0
E055,Fibroblast,H3K4me1,66023373,0.0
E055,Fibroblast,H3K4me1,66023374,0.0
E055,Fibroblast,H3K4me1,66023375,0.0
E055,Fibroblast,H3K4me1,66023376,0.0
E055,Fibroblast,H3K4me1,66023377,0.0
E055,Fibroblast,H3K4me1,66023378,0.0
E055,Fibroblast,H3K4me1,66023379,0.0
E055,Fibroblast,H3K4me1,66023380,0.0
E055,Fibroblast,H3K4me1,66023381,0.0
E055,Fibroblast,H3K4me1,66023382,0.0
E055,Fibroblast,H3K4me1,66023383,0.0
E055,Fibroblast,H3K4me1,66023384,0.0
E055,Fibroblast,H3K4me1,66023385,0.0
E055,Fibroblast,H3K4me1,66023386,0.0
E055,Fibroblast,H3K4me1,66023387,0.0
E055,Fibroblast,H3K4me1,66023388,0.0
E055,Fibroblast,H3K4me1,66023389,0.0
E055,Fibroblast,H3K4me1,66023390,0.0
E055,Fibroblast,H3K4me1,66023391,0.0
E055,Fibroblast,H3K4me1,66023392,0.0
E055,Fibroblast,H3K4me1,66023393,0.0
E055,Fibroblast,H3K4me1,66023394,0.0
E055,Fibroblast,H3K4me1,66023395,0.0
E055,Fibroblast,H3K4me1,66023396,0.0
E055,Fibroblast,H3K4me1,66023397,0.0
E055,Fibroblast,H3K4me1,66023398,0.0
E055,Fibroblast,H3K4me1,66023399,0.0
E055,Fibroblast,H3K4me1,66023400,0.0
E055,Fibroblast,H3K4me1,66023401,0.0
E055,Fibroblast,H3K4me1,66023402,0.0
E055,Fibroblast,H3K4me1,66023403,0.0
E055,Fibroblast,H3K4me1,66023404,0.0
E055,Fibroblast,H3K4me1,66023405,0.0
E055,Fibroblast,H3K4me1,66023406,0.0
E055,Fibroblast,H3K4me1,66023407,0.0
E055,Fibroblast,H3K4me1,66023408,0.0
E055,Fibroblast,H3K4me1,66023409,0.0
E055,Fibroblast,H3K4me1,66023410,0.0
E055,Fibroblast,H3K4me1,66023411,0.0
E055,Fibroblast,H3K4me1,66023412,0.0
E055,Fibroblast,H3K4me1,66023413,0.0
E055,Fibroblast,H3K4me1,66023414,0.0
E055,Fibroblast,H3K4me1,66023415,0.0
E055,Fibroblast,H3K4me1,66023416,0.0
E055,Fibroblast,H3K4me1,66023417,0.0
E055,Fibroblast,H3K4me1,66023418,0.0
E055,Fibroblast,H3K4me1,66023419,0.0
E055,Fibroblast,H3K4me1,66023420,0.0
E055,Fibroblast,H3K4me1,66023421,0.0
E055,Fibroblast,H3K4me1,66023422,0.0
E055,Fibroblast,H3K4me1,66023423,0.0
E055,Fibroblast,H3K4me1,66023424,0.0
E055,Fibroblast,H3K4me1,66023425,0.0
E055,Fibroblast,H3K4me1,66023426,0.0
E055,Fibroblast,H3K4me1,66023427,0.0
E055,Fibroblast,H3K4me1,66023428,0.0
E055,Fibroblast,H3K4me1,66023429,0.0
E055,Fibroblast,H3K4me1,66023430,0.0
E055,Fibroblast,H3K4me1,66023431,0.0
E055,Fibroblast,H3K4me1,66023432,0.0
E055,Fibroblast,H3K4me1,66023433,0.0
E055,Fibroblast,H3K4me1,66023434,0.0
E055,Fibroblast,H3K4me1,66023435,0.0
E055,Fibroblast,H3K4me1,66023436,0.0
E055,Fibroblast,H3K4me1,66023437,0.0
E055,Fibroblast,H3K4me1,66023438,0.0
E055,Fibroblast,H3K4me1,66023439,0.0
E055,Fibroblast,H3K4me1,66023440,0.0
E055,Fibroblast,H3K4me1,66023441,0.0
E055,Fibroblast,H3K4me1,66023442,0.0
E055,Fibroblast,H3K4me1,66023443,0.0
E055,Fibroblast,H3K4me1,66023444,0.0
E055,Fibroblast,H3K4me1,66023445,0.0
E055,Fibroblast,H3K4me1,66023446,0.0
E055,Fibroblast,H3K4me1,66023447,0.0
E055,Fibroblast,H3K4me1,66023448,0.0
E055,Fibroblast,H3K4me1,66023449,0.0
E055,Fibroblast,H3K4me1,66023450,0.0
E055,Fibroblast,H3K4me1,66023451,0.0
E055,Fibroblast,H3K4me1,66023452,0.0
E055,Fibroblast,H3K4me1,66023453,0.0
E055,Fibroblast,H3K4me1,66023454,0.0
E055,Fibroblast,H3K4me1,66023455,0.0
E055,Fibroblast,H3K4me1,66023456,0.0
E055,Fibroblast,H3K4me1,66023457,0.0
E055,Fibroblast,H3K4me1,66023458,0.0
E055,Fibroblast,H3K4me1,66023459,0.0
E055,Fibroblast,H3K4me1,66023460,0.0
E055,Fibroblast,H3K4me1,66023461,0.0
E055,Fibroblast,H3K4me1,66023462,0.0
E055,Fibroblast,H3K4me1,66023463,0.0
E055,Fibroblast,H3K4me1,66023464,0.0
E055,Fibroblast,H3K4me1,66023465,0.0
E055,Fibroblast,H3K4me1,66023466,0.0
E055,Fibroblast,H3K4me1,66023467,0.0
E055,Fibroblast,H3K4me1,66023468,0.0
E055,Fibroblast,H3K4me1,66023469,0.0
E055,Fibroblast,H3K4me1,66023470,0.0
E055,Fibroblast,H3K4me1,66023471,0.0
E055,Fibroblast,H3K4me1,66023472,0.0
E055,Fibroblast,H3K4me1,66023473,0.0
E055,Fibroblast,H3K4me1,66023474,0.0
E055,Fibroblast,H3K4me1,66023475,0.0
E055,Fibroblast,H3K4me1,66023476,0.0
E055,Fibroblast,H3K4me1,66023477,0.0
E055,Fibroblast,H3K4me1,66023478,0.0
E055,Fibroblast,H3K4me1,66023479,0.0
E055,Fibroblast,H3K4me1,66023480,0.0
E055,Fibroblast,H3K4me1,66023481,0.0
E055,Fibroblast,H3K4me1,66023482,0.0
E055,Fibroblast,H3K4me1,66023483,0.0
E055,Fibroblast,H3K4me1,66023484,0.0
E055,Fibroblast,H3K4me1,66023485,0.0
E055,Fibroblast,H3K4me1,66023486,0.0
E055,Fibroblast,H3K4me1,66023487,0.0
E055,Fibroblast,H3K4me1,66023488,0.0
E055,Fibroblast,H3K4me1,66023489,0.0
E055,Fibroblast,H3K4me1,66023490,0.0
E055,Fibroblast,H3K4me1,66023491,0.0
E055,Fibroblast,H3K4me1,66023492,0.0
E055,Fibroblast,H3K4me1,66023493,0.0
E055,Fibroblast,H3K4me1,66023494,0.0
E055,Fibroblast,H3K4me1,66023495,0.0
E055,Fibroblast,H3K4me1,66023496,0.0
E055,Fibroblast,H3K4me1,66023497,0.0
E055,Fibroblast,H3K4me1,66023498,0.0
E055,Fibroblast,H3K4me1,66023499,0.0
E055,Fibroblast,H3K4me1,66023500,0.0
E055,Fibroblast,H3K4me1,66023501,0.0
E055,Fibroblast,H3K4me1,66023502,0.0
E055,Fibroblast,H3K4me1,66023503,0.0
E055,Fibroblast,H3K4me1,66023504,0.0
E055,Fibroblast,H3K4me1,66023505,0.0
E055,Fibroblast,H3K4me1,66023506,0.0
E055,Fibroblast,H3K4me1,66023507,0.0
E055,Fibroblast,H3K4me1,66023508,0.0
E055,Fibroblast,H3K4me1,66023509,0.33329999446868896
E055,Fibroblast,H3K4me1,66023510,0.33329999446868896
E055,Fibroblast,H3K4me1,66023511,0.33329999446868896
E055,Fibroblast,H3K4me1,66023512,0.33329999446868896
E055,Fibroblast,H3K4me1,66023513,0.33329999446868896
E055,Fibroblast,H3K4me1,66023514,0.33329999446868896
E055,Fibroblast,H3K4me1,66023515,0.33329999446868896
E055,Fibroblast,H3K4me1,66023516,0.33329999446868896
E055,Fibroblast,H3K4me1,66023517,0.33329999446868896
E055,Fibroblast,H3K4me1,66023518,0.33329999446868896
E055,Fibroblast,H3K4me1,66023519,0.33329999446868896
E055,Fibroblast,H3K4me1,66023520,0.33329999446868896
E055,Fibroblast,H3K4me1,66023521,0.33329999446868896
E055,Fibroblast,H3K4me1,66023522,0.4999299943447113
E055,Fibroblast,H3K4me1,66023523,0.4999299943447113
E055,Fibroblast,H3K4me1,66023524,0.4999299943447113
E055,Fibroblast,H3K4me1,66023525,0.4999299943447113
E055,Fibroblast,H3K4me1,66023526,0.4999299943447113
E055,Fibroblast,H3K4me1,66023527,0.4999299943447113
E055,Fibroblast,H3K4me1,66023528,0.4999299943447113
E055,Fibroblast,H3K4me1,66023529,0.4999299943447113
E055,Fibroblast,H3K4me1,66023530,1.0
E055,Fibroblast,H3K4me1,66023531,1.0
E055,Fibroblast,H3K4me1,66023532,1.0
E055,Fibroblast,H3K4me1,66023533,1.0
E055,Fibroblast,H3K4me1,66023534,1.0
E055,Fibroblast,H3K4me1,66023535,1.0
E055,Fibroblast,H3K4me1,66023536,1.0
E055,Fibroblast,H3K4me1,66023537,1.0
E055,Fibroblast,H3K4me1,66023538,1.0
E055,Fibroblast,H3K4me1,66023539,1.0
E055,Fibroblast,H3K4me1,66023540,1.4999300241470337
E055,Fibroblast,H3K4me1,66023541,1.4999300241470337
E055,Fibroblast,H3K4me1,66023542,1.4999300241470337
E055,Fibroblast,H3K4me1,66023543,1.4999300241470337
E055,Fibroblast,H3K4me1,66023544,1.4999300241470337
E055,Fibroblast,H3K4me1,66023545,1.4999300241470337
E055,Fibroblast,H3K4me1,66023546,1.4999300241470337
E055,Fibroblast,H3K4me1,66023547,1.4999300241470337
E055,Fibroblast,H3K4me1,66023548,1.4999300241470337
E055,Fibroblast,H3K4me1,66023549,1.4999300241470337
E055,Fibroblast,H3K4me1,66023550,1.4999300241470337
E055,Fibroblast,H3K4me1,66023551,1.4999300241470337
E055,Fibroblast,H3K4me1,66023552,1.4999300241470337
E055,Fibroblast,H3K4me1,66023553,1.4999300241470337
E055,Fibroblast,H3K4me1,66023554,1.4999300241470337
E055,Fibroblast,H3K4me1,66023555,1.4999300241470337
E055,Fibroblast,H3K4me1,66023556,1.4999300241470337
E055,Fibroblast,H3K4me1,66023557,1.4999300241470337
E055,Fibroblast,H3K4me1,66023558,1.4999300241470337
E055,Fibroblast,H3K4me1,66023559,1.4999300241470337
E055,Fibroblast,H3K4me1,66023560,1.4999300241470337
E055,Fibroblast,H3K4me1,66023561,1.4999300241470337
E055,Fibroblast,H3K4me1,66023562,1.4999300241470337
E055,Fibroblast,H3K4me1,66023563,1.4999300241470337
E055,Fibroblast,H3K4me1,66023564,1.4999300241470337
E055,Fibroblast,H3K4me1,66023565,1.4999300241470337
E055,Fibroblast,H3K4me1,66023566,1.4999300241470337
E055,Fibroblast,H3K4me1,66023567,1.9998500347137451
E055,Fibroblast,H3K4me1,66023568,1.9998500347137451
E055,Fibroblast,H3K4me1,66023569,1.9998500347137451
E055,Fibroblast,H3K4me1,66023570,1.9998500347137451
E055,Fibroblast,H3K4me1,66023571,1.9998500347137451
E055,Fibroblast,H3K4me1,66023572,1.9998500347137451
E055,Fibroblast,H3K4me1,66023573,1.9998500347137451
E055,Fibroblast,H3K4me1,66023574,1.9998500347137451
E055,Fibroblast,H3K4me1,66023575,1.9998500347137451
E055,Fibroblast,H3K4me1,66023576,1.9998500347137451
E055,Fibroblast,H3K4me1,66023577,1.9998500347137451
E055,Fibroblast,H3K4me1,66023578,1.9998500347137451
E055,Fibroblast,H3K4me1,66023579,1.9998500347137451
E055,Fibroblast,H3K4me1,66023580,1.9998500347137451
E055,Fibroblast,H3K4me1,66023581,1.9998500347137451
E055,Fibroblast,H3K4me1,66023582,1.9998500347137451
E055,Fibroblast,H3K4me1,66023583,1.9998500347137451
E055,Fibroblast,H3K4me1,66023584,1.9998500347137451
E055,Fibroblast,H3K4me1,66023585,1.9998500347137451
E055,Fibroblast,H3K4me1,66023586,1.333299994468689
E055,Fibroblast,H3K4me1,66023587,1.333299994468689
E055,Fibroblast,H3K4me1,66023588,1.333299994468689
E055,Fibroblast,H3K4me1,66023589,1.333299994468689
E055,Fibroblast,H3K4me1,66023590,1.333299994468689
E055,Fibroblast,H3K4me1,66023591,1.333299994468689
E055,Fibroblast,H3K4me1,66023592,1.333299994468689
E055,Fibroblast,H3K4me1,66023593,1.333299994468689
E055,Fibroblast,H3K4me1,66023594,1.9998500347137451
E055,Fibroblast,H3K4me1,66023595,1.9998500347137451
E055,Fibroblast,H3K4me1,66023596,1.9998500347137451
E055,Fibroblast,H3K4me1,66023597,1.9998500347137451
E055,Fibroblast,H3K4me1,66023598,1.9998500347137451
E055,Fibroblast,H3K4me1,66023599,1.9998500347137451
E055,Fibroblast,H3K4me1,66023600,1.9998500347137451
E055,Fibroblast,H3K4me1,66023601,1.9998500347137451
E055,Fibroblast,H3K4me1,66023602,1.9998500347137451
E055,Fibroblast,H3K4me1,66023603,1.9998500347137451
E055,Fibroblast,H3K4me1,66023604,1.9998500347137451
E055,Fibroblast,H3K4me1,66023605,1.9998500347137451
E055,Fibroblast,H3K4me1,66023606,1.9998500347137451
E055,Fibroblast,H3K4me1,66023607,1.9998500347137451
E055,Fibroblast,H3K4me1,66023608,1.9998500347137451
E055,Fibroblast,H3K4me1,66023609,1.9998500347137451
E055,Fibroblast,H3K4me1,66023610,1.9998500347137451
E055,Fibroblast,H3K4me1,66023611,1.9998500347137451
E055,Fibroblast,H3K4me1,66023612,1.9998500347137451
E055,Fibroblast,H3K4me1,66023613,1.9998500347137451
E055,Fibroblast,H3K4me1,66023614,1.9998500347137451
E055,Fibroblast,H3K4me1,66023615,1.9998500347137451
E055,Fibroblast,H3K4me1,66023616,1.9998500347137451
E055,Fibroblast,H3K4me1,66023617,1.9998500347137451
E055,Fibroblast,H3K4me1,66023618,1.9998500347137451
E055,Fibroblast,H3K4me1,66023619,1.9998500347137451
E055,Fibroblast,H3K4me1,66023620,1.9998500347137451
E055,Fibroblast,H3K4me1,66023621,1.9998500347137451
E055,Fibroblast,H3K4me1,66023622,1.9998500347137451
E055,Fibroblast,H3K4me1,66023623,1.9998500347137451
E055,Fibroblast,H3K4me1,66023624,1.9998500347137451
E055,Fibroblast,H3K4me1,66023625,1.9998500347137451
E055,Fibroblast,H3K4me1,66023626,1.9998500347137451
E055,Fibroblast,H3K4me1,66023627,1.9998500347137451
E055,Fibroblast,H3K4me1,66023628,1.9998500347137451
E055,Fibroblast,H3K4me1,66023629,1.9998500347137451
E055,Fibroblast,H3K4me1,66023630,1.9998500347137451
E055,Fibroblast,H3K4me1,66023631,1.9998500347137451
E055,Fibroblast,H3K4me1,66023632,1.9998500347137451
E055,Fibroblast,H3K4me1,66023633,1.9998500347137451
E055,Fibroblast,H3K4me1,66023634,1.9998500347137451
E055,Fibroblast,H3K4me1,66023635,1.9998500347137451
E055,Fibroblast,H3K4me1,66023636,1.9998500347137451
E055,Fibroblast,H3K4me1,66023637,1.9998500347137451
E055,Fibroblast,H3K4me1,66023638,1.9998500347137451
E055,Fibroblast,H3K4me1,66023639,1.9998500347137451
E055,Fibroblast,H3K4me1,66023640,1.9998500347137451
E055,Fibroblast,H3K4me1,66023641,1.9998500347137451
E055,Fibroblast,H3K4me1,66023642,1.9998500347137451
E055,Fibroblast,H3K4me1,66023643,1.9998500347137451
E055,Fibroblast,H3K4me1,66023644,1.9998500347137451
E055,Fibroblast,H3K4me1,66023645,1.9998500347137451
E055,Fibroblast,H3K4me1,66023646,1.9998500347137451
E055,Fibroblast,H3K4me1,66023647,1.9998500347137451
E055,Fibroblast,H3K4me1,66023648,1.9998500347137451
E055,Fibroblast,H3K4me1,66023649,1.9998500347137451
E055,Fibroblast,H3K4me1,66023650,1.9998500347137451
E055,Fibroblast,H3K4me1,66023651,1.9998500347137451
E055,Fibroblast,H3K4me1,66023652,1.9998500347137451
E055,Fibroblast,H3K4me1,66023653,1.9998500347137451
E055,Fibroblast,H3K4me1,66023654,1.9998500347137451
E055,Fibroblast,H3K4me1,66023655,1.9998500347137451
E055,Fibroblast,H3K4me1,66023656,1.9998500347137451
E055,Fibroblast,H3K4me1,66023657,2.0690600872039795
E055,Fibroblast,H3K4me1,66023658,2.0690600872039795
E055,Fibroblast,H3K4me1,66023659,2.0690600872039795
E055,Fibroblast,H3K4me1,66023660,2.0690600872039795
E055,Fibroblast,H3K4me1,66023661,2.0690600872039795
E055,Fibroblast,H3K4me1,66023662,2.0690600872039795
E055,Fibroblast,H3K4me1,66023663,2.0690600872039795
E055,Fibroblast,H3K4me1,66023664,2.0690600872039795
E055,Fibroblast,H3K4me1,66023665,2.0690600872039795
E055,Fibroblast,H3K4me1,66023666,2.0690600872039795
E055,Fibroblast,H3K4me1,66023667,2.0690600872039795
E055,Fibroblast,H3K4me1,66023668,2.0690600872039795
E055,Fibroblast,H3K4me1,66023669,2.0690600872039795
E055,Fibroblast,H3K4me1,66023670,2.0690600872039795
E055,Fibroblast,H3K4me1,66023671,2.0690600872039795
E055,Fibroblast,H3K4me1,66023672,2.0690600872039795
E055,Fibroblast,H3K4me1,66023673,2.0690600872039795
E055,Fibroblast,H3K4me1,66023674,2.0690600872039795
E055,Fibroblast,H3K4me1,66023675,2.0690600872039795
E055,Fibroblast,H3K4me1,66023676,2.0690600872039795
E055,Fibroblast,H3K4me1,66023677,2.0690600872039795
E055,Fibroblast,H3K4me1,66023678,2.0690600872039795
E055,Fibroblast,H3K4me1,66023679,2.0690600872039795
E055,Fibroblast,H3K4me1,66023680,2.0690600872039795
E055,Fibroblast,H3K4me1,66023681,2.0690600872039795
E055,Fibroblast,H3K4me1,66023682,2.0690600872039795
E055,Fibroblast,H3K4me1,66023683,1.5518300533294678
E055,Fibroblast,H3K4me1,66023684,1.5518300533294678
E055,Fibroblast,H3K4me1,66023685,1.5518300533294678
E055,Fibroblast,H3K4me1,66023686,1.5518300533294678
E055,Fibroblast,H3K4me1,66023687,1.5518300533294678
E055,Fibroblast,H3K4me1,66023688,1.5518300533294678
E055,Fibroblast,H3K4me1,66023689,1.5518300533294678
E055,Fibroblast,H3K4me1,66023690,1.5518300533294678
E055,Fibroblast,H3K4me1,66023691,1.5518300533294678
E055,Fibroblast,H3K4me1,66023692,1.5518300533294678
E055,Fibroblast,H3K4me1,66023693,1.5518300533294678
E055,Fibroblast,H3K4me1,66023694,1.5518300533294678
E055,Fibroblast,H3K4me1,66023695,1.5518300533294678
E055,Fibroblast,H3K4me1,66023696,1.5518300533294678
E055,Fibroblast,H3K4me1,66023697,1.5518300533294678
E055,Fibroblast,H3K4me1,66023698,1.5518300533294678
E055,Fibroblast,H3K4me1,66023699,1.5518300533294678
E055,Fibroblast,H3K4me1,66023700,1.5518300533294678
E055,Fibroblast,H3K4me1,66023701,1.5518300533294678
E055,Fibroblast,H3K4me1,66023702,1.5518300533294678
E055,Fibroblast,H3K4me1,66023703,1.5518300533294678
E055,Fibroblast,H3K4me1,66023704,1.0346100330352783
E055,Fibroblast,H3K4me1,66023705,1.0346100330352783
E055,Fibroblast,H3K4me1,66023706,1.0346100330352783
E055,Fibroblast,H3K4me1,66023707,1.0346100330352783
E055,Fibroblast,H3K4me1,66023708,1.0346100330352783
E055,Fibroblast,H3K4me1,66023709,1.0346100330352783
E055,Fibroblast,H3K4me1,66023710,1.0346100330352783
E055,Fibroblast,H3K4me1,66023711,1.0346100330352783
E055,Fibroblast,H3K4me1,66023712,1.0346100330352783
E055,Fibroblast,H3K4me1,66023713,1.0346100330352783
E055,Fibroblast,H3K4me1,66023714,0.5172299742698669
E055,Fibroblast,H3K4me1,66023715,0.5172299742698669
E055,Fibroblast,H3K4me1,66023716,0.5172299742698669
E055,Fibroblast,H3K4me1,66023717,0.5172299742698669
E055,Fibroblast,H3K4me1,66023718,0.5172299742698669
E055,Fibroblast,H3K4me1,66023719,0.5172299742698669
E055,Fibroblast,H3K4me1,66023720,0.5172299742698669
E055,Fibroblast,H3K4me1,66023721,0.5172299742698669
E055,Fibroblast,H3K4me1,66023722,0.5172299742698669
E055,Fibroblast,H3K4me1,66023723,0.5172299742698669
E055,Fibroblast,H3K4me1,66023724,0.5172299742698669
E055,Fibroblast,H3K4me1,66023725,0.5172299742698669
E055,Fibroblast,H3K4me1,66023726,0.5172299742698669
E055,Fibroblast,H3K4me1,66023727,0.5172299742698669
E055,Fibroblast,H3K4me1,66023728,0.5172299742698669
E055,Fibroblast,H3K4me1,66023729,0.5172299742698669
E055,Fibroblast,H3K4me1,66023730,0.5172299742698669
E055,Fibroblast,H3K4me1,66023731,0.5172299742698669
E055,Fibroblast,H3K4me1,66023732,0.5172299742698669
E055,Fibroblast,H3K4me1,66023733,0.5172299742698669
E055,Fibroblast,H3K4me1,66023734,0.5172299742698669
E055,Fibroblast,H3K4me1,66023735,0.5172299742698669
E055,Fibroblast,H3K4me1,66023736,0.5172299742698669
E055,Fibroblast,H3K4me1,66023737,0.5172299742698669
E055,Fibroblast,H3K4me1,66023738,0.5172299742698669
E055,Fibroblast,H3K4me1,66023739,0.5172299742698669
E055,Fibroblast,H3K4me1,66023740,0.5172299742698669
E055,Fibroblast,H3K4me1,66023741,0.0
E055,Fibroblast,H3K4me1,66023742,0.0
E055,Fibroblast,H3K4me1,66023743,0.0
E055,Fibroblast,H3K4me1,66023744,0.0
E055,Fibroblast,H3K4me1,66023745,0.0
E055,Fibroblast,H3K4me1,66023746,0.0
E055,Fibroblast,H3K4me1,66023747,0.0
E055,Fibroblast,H3K4me1,66023748,0.0
E055,Fibroblast,H3K4me1,66023749,0.0
E055,Fibroblast,H3K4me1,66023750,0.0
E055,Fibroblast,H3K4me1,66023751,0.0
E055,Fibroblast,H3K4me1,66023752,0.0
E055,Fibroblast,H3K4me1,66023753,0.0
E055,Fibroblast,H3K4me1,66023754,0.0
E055,Fibroblast,H3K4me1,66023755,0.0
E055,Fibroblast,H3K4me1,66023756,0.0
E055,Fibroblast,H3K4me1,66023757,0.0
E055,Fibroblast,H3K4me1,66023758,0.0
E055,Fibroblast,H3K4me1,66023759,0.0
E055,Fibroblast,H3K4me1,66023760,0.0
E055,Fibroblast,H3K4me1,66023761,0.0
E055,Fibroblast,H3K4me1,66023762,0.0
E055,Fibroblast,H3K4me1,66023763,0.0
E055,Fibroblast,H3K4me1,66023764,0.0
E055,Fibroblast,H3K4me1,66023765,0.0
E055,Fibroblast,H3K4me1,66023766,0.0
E055,Fibroblast,H3K4me1,66023767,0.0
E055,Fibroblast,H3K4me1,66023768,0.5172299742698669
E055,Fibroblast,H3K4me1,66023769,0.5172299742698669
E055,Fibroblast,H3K4me1,66023770,0.5172299742698669
E055,Fibroblast,H3K4me1,66023771,0.5172299742698669
E055,Fibroblast,H3K4me1,66023772,0.5172299742698669
E055,Fibroblast,H3K4me1,66023773,0.5172299742698669
